Date,Y,m,d,d-T,h,Demand,Demand Forecast,SPOT Market Volume,Market Clearing Price,Wind Forecast,RoR Forecast,Yuk Tahmin Planı (MWh),Net Order
14/03/2021,2021,3,14,7,16, 33865   ,31871.46645,21269.3,317.05,2332.16,1267.46,33801,1164.087
14/03/2021,2021,3,14,7,17, 33736   ,32776.61597,21648.1,323.91,2359.76,1359.67,33885,964.982
14/03/2021,2021,3,14,7,18, 34913   ,34317.3471,22523.7,329.29,2413.61,1435.79,34573,497.136
14/03/2021,2021,3,14,7,19, 36846   ,36189.25858,23468.2,336.25,2522.53,1447.44,35899,182.561
14/03/2021,2021,3,14,7,20, 36585   ,35651.37633,23112.4,334.39,2668.66,1404.92,35603,100.663
14/03/2021,2021,3,14,7,21, 35687   ,34953.63118,22613.5,330.58,2854.99,1371.35,35129,-246.378
14/03/2021,2021,3,14,7,22, 34840   ,34287.96015,22319.9,326.54,3065.51,1353.06,34606,-478.713
14/03/2021,2021,3,14,7,23, 33554   ,33195.49946,22118.2,321.02,3281.5,1233.5,33510,-734.902
15/03/2021,2021,3,15,1,0, 31897   ,31345.6928,20992.1,312.76,3453.98,1074.69,31746,-804.577
15/03/2021,2021,3,15,1,1, 30257   ,29800.30058,21741.8,314.39,3587.73,999.35,29943,-633.585
15/03/2021,2021,3,15,1,2, 29384   ,28661.27855,20828.6,311.59,3733.86,950.86,29025,-669.941
15/03/2021,2021,3,15,1,3, 28684   ,28118.9665,20471,274.98,3838.19,909.54,28450,-568.028
15/03/2021,2021,3,15,1,4, 28547   ,28059.10543,20540.5,254.13,3892.18,900.14,28470,-336.655
15/03/2021,2021,3,15,1,5, 28985   ,28464.62567,20804.1,290,3966.45,921.36,28967,-16.852
15/03/2021,2021,3,15,1,6, 29927   ,29404.90694,22311.6,312.16,4090.1,979.03,29916,204.867
15/03/2021,2021,3,15,1,7, 31681   ,30653.89467,23325.1,316.22,4241.26,1143.15,31659,108.667
15/03/2021,2021,3,15,1,8, 38260   ,37415.92712,25014.8,333.38,4392.3,1357.14,38558,-199.007
15/03/2021,2021,3,15,1,9, 42110   ,41717.43111,25378.2,358.52,4600.76,1482.47,42413,832.442
15/03/2021,2021,3,15,1,10, 43584   ,43551.8614,25708.4,339.09,4919.48,1507.5,43433,165.334
15/03/2021,2021,3,15,1,11, 44415   ,44465.39308,25937.1,336.42,5281.61,1473.89,43834,673.34
15/03/2021,2021,3,15,1,12, 43153   ,43657.35505,24766.3,323.67,5596.27,1423.84,42677,994.387
15/03/2021,2021,3,15,1,13, 43361   ,43369.15219,24732.1,323.88,5818.64,1415.88,42316,1091.358
15/03/2021,2021,3,15,1,14, 43968   ,42905.23515,24876.6,325.95,5943.85,1429.5,42811,1747.954
15/03/2021,2021,3,15,1,15, 43048   ,41193.68103,24461.5,324.55,5976.34,1467.52,41919,1357.249
15/03/2021,2021,3,15,1,16, 42342   ,39977.21998,24083.6,324.08,5931.74,1566.16,41609,973.686
15/03/2021,2021,3,15,1,17, 41336   ,39427.32374,23936.9,324.26,5844.52,1694.22,40928,973.166
15/03/2021,2021,3,15,1,18, 40142   ,39697.21307,23892,323.33,5758.31,1761.76,40308,-334.746
15/03/2021,2021,3,15,1,19, 40933   ,40338.84088,24195.3,326.71,5693.87,1700.03,41188,-579.25
15/03/2021,2021,3,15,1,20, 39812   ,39287.26378,23894.2,325.14,5645.65,1600.07,40143,-520.067
15/03/2021,2021,3,15,1,21, 38892   ,38211.09971,23327.2,321.5,5605.24,1539.77,39130,-406.7
15/03/2021,2021,3,15,1,22, 37850   ,37215.97681,22721.1,317.32,5564.07,1486.63,38094,-241.62
15/03/2021,2021,3,15,1,23, 36398   ,36068.95278,22252.3,313.19,5514.86,1341.37,36485,269.343
16/03/2021,2021,3,16,2,0, 34315   ,34016.42445,21871.90,309,5292.42,1433.89,33499,278.2
16/03/2021,2021,3,16,2,1, 32652   ,32189.71269,22219.40,311.34,5250.94,1336.73,31959,538.673
16/03/2021,2021,3,16,2,2, 31431   ,31037.94718,21847.30,250,5182.25,1264.08,30963,42.749
16/03/2021,2021,3,16,2,3, 30799   ,30279.55976,21705.40,241.11,5134.78,1228.94,30310,-682.092
16/03/2021,2021,3,16,2,4, 30554   ,30193.02499,21578.40,241.11,5197.95,1221.91,30162,-727.58
16/03/2021,2021,3,16,2,5, 30775   ,30549.63797,21726.70,241.13,5169.53,1249.62,30543,-622.43
16/03/2021,2021,3,16,2,6, 31809   ,31252.33795,22829.10,311.18,5121.87,1296.17,31380,-206.919
16/03/2021,2021,3,16,2,7, 32835   ,32238.83236,23611.30,315.17,5036.68,1431.44,32842,-385.5
16/03/2021,2021,3,16,2,8, 38905   ,38294.50582,24752.20,325.93,4855.19,1636.22,38306,-299.315
16/03/2021,2021,3,16,2,9, 42225   ,41855.82469,25276.60,331.82,4778.18,1764.88,41486,350.612
16/03/2021,2021,3,16,2,10, 43895   ,43252.13687,26090.20,332.44,4964.4,1792.84,42384,330.162
16/03/2021,2021,3,16,2,11, 44489   ,44042.26213,26178.80,330.79,5294.56,1753.28,42808,560.133
16/03/2021,2021,3,16,2,12, 42990   ,43369.61571,25152.60,320.79,5552.67,1687.78,41903,583.741
16/03/2021,2021,3,16,2,13, 43392   ,43427.41018,25250.40,320.63,5812.94,1676.25,41827,431.697
16/03/2021,2021,3,16,2,14, 43654   ,43285.32087,25455.70,321.73,6022.6,1694.31,42222,797.067
16/03/2021,2021,3,16,2,15, 42521   ,41604.69849,25102.00,320.76,6114.47,1735.17,41490,706.26
16/03/2021,2021,3,16,2,16, 41945   ,40495.58517,24857.70,323.17,6083.39,1833.19,41267,613.956
16/03/2021,2021,3,16,2,17, 41248   ,39572.79088,24571.90,326.84,5842.65,1949.5,40658,612.039
16/03/2021,2021,3,16,2,18, 40580   ,39772.24514,24275.00,328.31,5432.69,1998.83,40006,-79.743
16/03/2021,2021,3,16,2,19, 41415   ,40664.29481,24733.20,334.14,5058.3,1925.25,40557,-127
16/03/2021,2021,3,16,2,20, 40427   ,39772.81361,24155.50,331.64,4803.23,1825.48,39576,-696.257
16/03/2021,2021,3,16,2,21, 39358   ,38599.50222,23452.80,328.15,4644.66,1770.13,38581,-1196.759
16/03/2021,2021,3,16,2,22, 38315   ,37512.15278,22921.40,323.81,4543.57,1723.93,37693,-1347.216
16/03/2021,2021,3,16,2,23, 37045   ,36294.699,22437.50,318.74,4371.25,1576.65,36388,-1424.284
17/03/2021,2021,3,17,3,0, 34747   ,33770.4737,21332.40,301.61,4220.85,1540.81,34801,103.224
17/03/2021,2021,3,17,3,1, 33091   ,32064.38646,21876.10,314.81,3889.39,1420.41,33053,99.029
17/03/2021,2021,3,17,3,2, 31839   ,31111.60552,21200.70,312.89,3645.56,1342.68,31950,-60
17/03/2021,2021,3,17,3,3, 31135   ,30342.63121,20725.50,310.42,3513.2,1301.99,31139,-136
17/03/2021,2021,3,17,3,4, 30805   ,30138.23898,20832.90,310.89,3398.88,1294.65,30864,-258.081
17/03/2021,2021,3,17,3,5, 31263   ,30483.83095,21192.00,312.57,3299.09,1324.02,31191,-316.339
17/03/2021,2021,3,17,3,6, 31946   ,31260.54057,22719.20,314.95,3220.78,1375.78,31969,-316.255
17/03/2021,2021,3,17,3,7, 33118   ,32485.57715,23395.40,317.45,3181.77,1518.42,33377,-707.104
17/03/2021,2021,3,17,3,8, 39167   ,38086.30288,25031.10,333.99,3176.44,1730.91,39326,-250.341
17/03/2021,2021,3,17,3,9, 43070   ,41652.61872,25068.70,360,3312.87,1884.06,42459,732.401
17/03/2021,2021,3,17,3,10, 44436   ,43191.49487,25694.00,360,3669.54,1944.51,43459,970.685
17/03/2021,2021,3,17,3,11, 45136   ,44151.34151,26077.70,360,4068.34,1915.75,43959,1298.219
17/03/2021,2021,3,17,3,12, 44035   ,42926.00305,25114.90,327.35,4405.61,1846.16,43185,1647.686
17/03/2021,2021,3,17,3,13, 44172   ,43047.42488,25202.80,327.56,4596.19,1832.68,43278,1520.677
17/03/2021,2021,3,17,3,14, 44616   ,43613.72369,25610.00,330.85,4654.08,1848.83,43656,1820.469
17/03/2021,2021,3,17,3,15, 43733   ,42467.70328,25263.70,329.99,4643.09,1879.86,43081,1413.145
17/03/2021,2021,3,17,3,16, 43075   ,41621.61863,24900.60,329.68,4561.88,1967.95,42634,745.814
17/03/2021,2021,3,17,3,17, 42097   ,40737.58156,24553.20,334.69,4236.01,2088.91,41871,-324.847
17/03/2021,2021,3,17,3,18, 41326   ,39899.89721,24158.90,336.29,3662.33,2145.98,40960,-694.202
17/03/2021,2021,3,17,3,19, 41901   ,40704.44306,24133.10,449.99,3174.71,2070.22,41525,-491.098
17/03/2021,2021,3,17,3,20, 40745   ,39558.65051,23462.10,360,2889.97,1966.9,40482,-395.786
17/03/2021,2021,3,17,3,21, 39593   ,38526.93085,22894.70,336.23,2761.54,1908.61,39512,-276.61
17/03/2021,2021,3,17,3,22, 38531   ,37475.87676,22258.70,330,2709.77,1861.36,38539,-240.373
17/03/2021,2021,3,17,3,23, 36987   ,36154.20857,21995.10,323.33,2673.93,1727.92,36334,-519.908
18/03/2021,2021,3,18,4,0, 34938   ,34163.1142,20465.7,284.02,2681.74,1997.78,34467,10.392
18/03/2021,2021,3,18,4,1, 33070   ,32477.3251,21012.6,313.6,2382.18,1862.23,32758,241.487
18/03/2021,2021,3,18,4,2, 31909   ,31215.41296,20374,311.28,2202.04,1775.91,31585,320.499
18/03/2021,2021,3,18,4,3, 31209   ,30588.56794,19941,284,2144.41,1725.5,30879,135.149
18/03/2021,2021,3,18,4,4, 31002   ,30351.30244,19939.5,265,2126.43,1712.32,30710,201.79
18/03/2021,2021,3,18,4,5, 31374   ,30589.64556,20011.5,310.1,2117.3,1745.85,31027,994.275
18/03/2021,2021,3,18,4,6, 31988   ,31451.62881,21287.3,312.72,2084.32,1810.08,31822,1604.2
18/03/2021,2021,3,18,4,7, 33542   ,32220.18025,22508.3,313.8,2055.54,1967.37,33056,1672.79
18/03/2021,2021,3,18,4,8, 39921   ,38190.09871,24427.5,330.55,1976.36,2193.86,39244,2659.387
18/03/2021,2021,3,18,4,9, 43797   ,41008.22493,24774.8,339.66,1955.63,2339.64,42344,3600.632
18/03/2021,2021,3,18,4,10, 44701   ,42503.44178,25372.5,360,2109.7,2376.31,43336,3974.28
18/03/2021,2021,3,18,4,11, 45483   ,43168.33268,25685.1,400,2336.89,2330.7,43677,4300.301
18/03/2021,2021,3,18,4,12, 44181   ,41888.39957,24746,329.18,2636.56,2258.02,42775,4916.225
18/03/2021,2021,3,18,4,13, 44435   ,42267.10423,25050.7,330,2924.92,2253.92,42920,4728.013
18/03/2021,2021,3,18,4,14, 44526   ,42587.8592,25271.2,332.73,3082.2,2275.84,43105,4984.811
18/03/2021,2021,3,18,4,15, 43561   ,41724.60653,24769,330,3119.31,2308.06,42377,4110.048
18/03/2021,2021,3,18,4,16, 42663   ,41444.20173,24268.4,332.26,3021.89,2387.49,41891,3041.672
18/03/2021,2021,3,18,4,17, 42061   ,41031.88846,24005.4,349.99,2730.43,2494.84,41168,2708.139
18/03/2021,2021,3,18,4,18, 40810   ,40664.15783,23586.8,338.38,2268.76,2564.84,40388,2480.221
18/03/2021,2021,3,18,4,19, 41860   ,41280.40875,23564.3,469.49,1905.95,2514.87,40744,2302.804
18/03/2021,2021,3,18,4,20, 40951   ,40266.09958,23365.9,360,1806.19,2420.41,39836,2698.06
18/03/2021,2021,3,18,4,21, 39694   ,39164.90085,22725.6,335.82,1839.12,2359.01,38959,2880.119
18/03/2021,2021,3,18,4,22, 38712   ,38101.41041,22024.7,328.65,1922.11,2311.6,38100,2750.824
18/03/2021,2021,3,18,4,23, 37329   ,36817.53012,21023.4,319.13,2043.05,2197.88,36935,2115.444
19/03/2021,2021,3,19,5,0, 34998   ,34698.83039,21533.1,324.94,1983.58,2411.99,35133,1439.436
19/03/2021,2021,3,19,5,1, 33017   ,32992.17491,22126.4,322.12,2075.54,2294.32,33221,734.045
19/03/2021,2021,3,19,5,2, 31820   ,31678.68186,21425.1,317.33,2127.34,2202.84,31816,632.485
19/03/2021,2021,3,19,5,3, 31144   ,31030.33515,20878.9,313.84,2190.09,2146.41,30976,421.889
19/03/2021,2021,3,19,5,4, 30900   ,30761.35873,20917.1,313.51,2304.78,2123.56,30685,1015.97
19/03/2021,2021,3,19,5,5, 31476   ,31153.81321,21368.4,315.03,2565.89,2146.09,31158,1165.872
19/03/2021,2021,3,19,5,6, 32051   ,31819.36089,22735.4,316.96,2911.74,2202.71,31929,1081.709
19/03/2021,2021,3,19,5,7, 33363   ,32324.282,23225.9,317.28,3196.84,2354.4,33320,698.408
19/03/2021,2021,3,19,5,8, 39427   ,38447.98034,25846,333.18,3385.23,2574.1,39244,1348.522
19/03/2021,2021,3,19,5,9, 42736   ,41918.38406,26228.2,449.99,3499.26,2719.02,42430,1631.079
19/03/2021,2021,3,19,5,10, 43745   ,43113.12989,26962.9,400,3653.68,2764.15,43352,66.207
19/03/2021,2021,3,19,5,11, 44835   ,43404.22783,27280.6,492.14,3863.93,2735.05,43723,-309.095
19/03/2021,2021,3,19,5,12, 43437   ,42132.12679,26474.2,333.91,3965.37,2672.95,42792,-316.061
19/03/2021,2021,3,19,5,13, 42541   ,41624.27294,25897.5,327.21,3883.75,2665.96,42601,-776.114
19/03/2021,2021,3,19,5,14, 43658   ,42225.20701,26687.7,400,3733.21,2696.47,42936,-819.063
19/03/2021,2021,3,19,5,15, 43144   ,41795.82883,26324.2,400,3471.78,2727.12,42151,-276.882
19/03/2021,2021,3,19,5,16, 42566   ,41552.95612,25827,379.99,3168.61,2783.25,41501,-73.817
19/03/2021,2021,3,19,5,17, 41832   ,40920.6472,25179.1,450,2871.54,2881.57,40606,-80.6
19/03/2021,2021,3,19,5,18, 40764   ,40167.41879,24352.4,400.01,2552.61,2956.49,39853,-70.833
19/03/2021,2021,3,19,5,19, 41443   ,40871.47514,24400.3,569,2292.91,2906.76,40339,200.202
19/03/2021,2021,3,19,5,20, 40402   ,39858.9492,24139.7,400.01,2119.65,2808.31,39391,439.989
19/03/2021,2021,3,19,5,21, 39552   ,38849.34504,23744.3,338.84,2025.28,2746.27,38507,472.801
19/03/2021,2021,3,19,5,22, 38473   ,37804.38428,22852.3,332.17,1948.12,2699.3,37524,586.973
19/03/2021,2021,3,19,5,23, 36986   ,36306.45833,21928.1,325.35,1821.97,2596.75,36016,637.056
20/03/2021,2021,3,20,6,0, 34782   ,34442.52607,21216.5,300.01,2091.43,2595.77,35094,319.384
20/03/2021,2021,3,20,6,1, 33174   ,32800.96509,21802,314.12,1996.37,2499.18,33213,669.938
20/03/2021,2021,3,20,6,2, 31898   ,31668.40612,21258.5,311.4,1927.04,2372.67,31942,625.557
20/03/2021,2021,3,20,6,3, 31150   ,30900.96339,20823.5,254.13,1786.99,2281.11,31033,828.495
20/03/2021,2021,3,20,6,4, 30791   ,30612.3684,20876.7,300,1544.7,2256.48,30744,1214.469
20/03/2021,2021,3,20,6,5, 30951   ,30719.66196,21122.2,312.16,1392.02,2277.4,30875,1128.108
20/03/2021,2021,3,20,6,6, 31228   ,30979.96919,22000.7,314.32,1315.12,2302.18,31228,1115.258
20/03/2021,2021,3,20,6,7, 31499   ,31424.52579,22560,314.77,1260.33,2405.34,31655,1133.306
20/03/2021,2021,3,20,6,8, 36050   ,35788.55269,23561.7,324.95,1186.1,2565.19,36393,912.937
20/03/2021,2021,3,20,6,9, 39288   ,39136.90839,23930.3,328.58,1147.32,2688.03,38977,1139.961
20/03/2021,2021,3,20,6,10, 41070   ,40648.19139,24711.4,334.59,1211.66,2779.07,39841,1051.475
20/03/2021,2021,3,20,6,11, 41903   ,41367.54533,25123.9,334.96,1270.12,2754.85,40343,1260.32
20/03/2021,2021,3,20,6,12, 40828   ,40645.37569,24355.8,325.34,1299.55,2700.35,39766,1208.207
20/03/2021,2021,3,20,6,13, 40775   ,40566.38673,24189.8,326.02,1377.89,2684.02,39748,727.7
20/03/2021,2021,3,20,6,14, 40598   ,40125.02825,24042.4,325.32,1443.68,2663.49,39531,790.973
20/03/2021,2021,3,20,6,15, 39745   ,38768.26585,23479.3,322.63,1495.38,2670.19,38757,871.523
20/03/2021,2021,3,20,6,16, 38728   ,37612.66477,22874.6,318.71,1663.42,2731.89,38079,396.11
20/03/2021,2021,3,20,6,17, 38304   ,37032.76026,22688.7,321.01,1821.08,2833.9,37768,-187.285
20/03/2021,2021,3,20,6,18, 38431   ,37217.06613,23037.2,324.98,1912.76,2967.09,37857,-608.844
20/03/2021,2021,3,20,6,19, 39718   ,38804.8534,23564.5,331.72,2004.94,2999.71,38948,-687.388
20/03/2021,2021,3,20,6,20, 38895   ,38188.91802,22673.1,328.66,2051.74,2912.16,38400,-455.985
20/03/2021,2021,3,20,6,21, 37752   ,37319.89303,21974.3,320.42,2051.64,2875.99,37549,-466.058
20/03/2021,2021,3,20,6,22, 36895   ,36528.63669,21349.3,313.87,1998.65,3035.33,36704,-395.528
20/03/2021,2021,3,20,6,23, 35392   ,35078.84771,21282.3,269.99,1960.34,2882.46,34801,-292.167
21/03/2021,2021,3,21,7,0, 33523   ,32799.66788,21328.9,309,2019.1,2537.29,33411,-458.573
21/03/2021,2021,3,21,7,1, 31630   ,31082.23424,21844.6,312.81,2112.45,2444.4,31795,-447.083
21/03/2021,2021,3,21,7,2, 30269   ,29898.06269,21078.4,296.62,2203.33,2376.99,30637,-1021.137
21/03/2021,2021,3,21,7,3, 29312   ,29025.37576,20610,262.01,2267.58,2349.13,29770,-1100.84
